State,Year,Gender,Race,Deaths,Population,age_grp
Colorado,2011,M,White,39,319341,15-24
Colorado,2011,F,White,31,320072,25-34
Colorado,2011,M,White,56,341848,25-34
Colorado,2011,F,White,38,303484,35-44
Colorado,2011,M,White,55,320526,35-44
Colorado,2011,F,White,46,335519,45-54
Colorado,2011,M,White,46,331673,45-54
Colorado,2011,F,White,18,296485,55-64
Colorado,2011,M,White,30,287297,55-64
Colorado,2012,F,White,12,295981,15-24
Colorado,2012,M,White,28,320867,15-24
Colorado,2012,F,White,27,325170,25-34
Colorado,2012,M,White,66,348894,25-34
Colorado,2012,F,White,37,305409,35-44
Colorado,2012,M,White,49,323055,35-44
Colorado,2012,F,White,39,330530,45-54
Colorado,2012,M,White,52,327008,45-54
Colorado,2012,F,White,32,302333,55-64
Colorado,2012,M,White,22,292147,55-64
Colorado,2012,F,White,13,174743,65-74
Colorado,2013,F,White,16,298950,15-24
Colorado,2013,M,White,46,324928,15-24
Colorado,2013,F,White,23,331171,25-34
Colorado,2013,M,White,61,357255,25-34
Colorado,2013,F,White,40,307821,35-44
Colorado,2013,M,White,42,326276,35-44
Colorado,2013,F,White,44,325586,45-54
Colorado,2013,M,White,52,322864,45-54
Colorado,2013,F,White,26,309089,55-64
Colorado,2013,M,White,36,297444,55-64
Colorado,2013,F,White,10,187224,65-74
Colorado,2014,F,White,11,302931,15-24
Colorado,2014,M,White,32,328787,15-24
Colorado,2014,F,White,43,337947,25-34
Colorado,2014,M,White,87,364550,25-34
Colorado,2014,F,White,38,310701,35-44
Colorado,2014,M,White,68,328945,35-44
Colorado,2014,F,White,45,322769,45-54
Colorado,2014,M,White,55,321471,45-54
Colorado,2014,F,White,33,315445,55-64
Colorado,2014,M,White,45,302784,55-64
Colorado,2014,F,White,12,199236,65-74
Connecticut,1999,M,White,15,168429,15-24
Connecticut,1999,M,White,23,192125,25-34
Connecticut,1999,F,White,13,257331,35-44
Connecticut,1999,M,White,47,250696,35-44
Connecticut,1999,M,White,18,206532,45-54
Connecticut,2000,M,White,14,169937,15-24
Connecticut,2000,M,White,34,186135,25-34
Connecticut,2000,M,White,49,250734,35-44
Connecticut,2000,M,White,26,211075,45-54
Connecticut,2001,M,White,13,174145,15-24
Connecticut,2001,M,White,23,179185,25-34
Connecticut,2001,F,White,11,255487,35-44
Connecticut,2001,M,White,47,248752,35-44
Connecticut,2001,M,White,21,218990,45-54
Connecticut,2002,M,White,20,179229,15-24
Connecticut,2002,F,White,11,176874,25-34
Connecticut,2002,M,White,24,175478,25-34
Connecticut,2002,F,White,10,251839,35-44
Connecticut,2002,M,White,60,244697,35-44
Connecticut,2002,M,White,16,220758,45-54
Connecticut,2003,M,White,19,183588,15-24
Connecticut,2003,F,White,10,172746,25-34
Connecticut,2003,M,White,25,171469,25-34
Connecticut,2003,M,White,49,239904,35-44
Connecticut,2003,F,White,10,232739,45-54
Connecticut,2003,M,White,25,225018,45-54
Connecticut,2004,M,White,24,187519,15-24
Connecticut,2004,M,White,35,167436,25-34
Connecticut,2004,F,White,24,242215,35-44
Connecticut,2004,M,White,48,234465,35-44
Connecticut,2004,M,White,24,229244,45-54
Connecticut,2005,M,White,22,192993,15-24
Connecticut,2005,M,White,24,163172,25-34
Connecticut,2005,F,White,15,237185,35-44
Connecticut,2005,M,White,34,229641,35-44
Connecticut,2005,F,White,13,241248,45-54
Connecticut,2005,M,White,27,233691,45-54
Connecticut,2006,M,White,28,194954,15-24
Connecticut,2006,M,White,32,159484,25-34
Connecticut,2006,F,White,15,231210,35-44
Connecticut,2006,M,White,47,223840,35-44
Connecticut,2006,F,White,10,245829,45-54
Connecticut,2006,M,White,50,238169,45-54
Connecticut,2007,F,White,11,184615,15-24
Connecticut,2007,M,White,29,196229,15-24
Connecticut,2007,F,White,10,156756,25-34
Connecticut,2007,M,White,32,158906,25-34
Connecticut,2007,F,White,18,224172,35-44
Connecticut,2007,M,White,51,216543,35-44
Connecticut,2007,F,White,19,249057,45-54
Connecticut,2007,M,White,46,240740,45-54
Connecticut,2008,M,White,29,196863,15-24
Connecticut,2008,F,White,11,159275,25-34
Connecticut,2008,M,White,35,161263,25-34
Connecticut,2008,F,White,14,216851,35-44
Connecticut,2008,M,White,44,209255,35-44
Connecticut,2008,F,White,22,251038,45-54
Connecticut,2008,M,White,39,242498,45-54
Connecticut,2009,M,White,16,197184,15-24
Connecticut,2009,F,White,10,160798,25-34
Connecticut,2009,M,White,42,164109,25-34
Connecticut,2009,F,White,10,207872,35-44
Connecticut,2009,M,White,43,200445,35-44
Connecticut,2009,F,White,18,252819,45-54
Connecticut,2009,M,White,34,243657,45-54
Connecticut,2009,M,White,15,186182,55-64
Connecticut,2010,M,White,18,196850,15-24
Connecticut,2010,M,White,31,165882,25-34
Connecticut,2010,F,White,17,201443,35-44
Connecticut,2010,M,White,42,194537,35-44
Connecticut,2010,F,White,29,253384,45-54
Connecticut,2010,M,White,43,243789,45-54
Connecticut,2010,M,White,10,191517,55-64
Connecticut,2011,M,White,28,197478,15-24
Connecticut,2011,F,White,11,164892,25-34
Connecticut,2011,M,White,41,169276,25-34
Connecticut,2011,F,White,16,193217,35-44
Connecticut,2011,M,White,29,187012,35-44
Connecticut,2011,F,White,14,250613,45-54
Connecticut,2011,M,White,33,241483,45-54
Connecticut,2011,M,White,11,198832,55-64
Connecticut,2012,M,White,17,198718,15-24
Connecticut,2012,M,White,39,171795,25-34
Connecticut,2012,F,White,12,187083,35-44
Connecticut,2012,M,White,35,181534,35-44
Connecticut,2012,F,White,13,247236,45-54
Connecticut,2012,M,White,35,237579,45-54
Connecticut,2012,M,White,14,200868,55-64
Connecticut,2013,M,White,37,200491,15-24
Connecticut,2013,F,White,29,168257,25-34
Connecticut,2013,M,White,78,173643,25-34
Connecticut,2013,F,White,30,180612,35-44
Connecticut,2013,M,White,57,176071,35-44
Connecticut,2013,F,White,33,241708,45-54
Connecticut,2013,M,White,66,231242,45-54
Connecticut,2013,F,White,22,216084,55-64
Connecticut,2013,M,White,37,205031,55-64
Connecticut,2014,F,White,16,188768,15-24
Connecticut,2014,M,White,24,201747,15-24
Connecticut,2014,F,White,33,167894,25-34
Connecticut,2014,M,White,89,173712,25-34
Connecticut,2014,F,White,35,175612,35-44
Connecticut,2014,M,White,92,171229,35-44
Connecticut,2014,F,White,48,236118,45-54
Connecticut,2014,M,White,96,225856,45-54
Connecticut,2014,F,White,17,219808,55-64
Connecticut,2014,M,White,35,208330,55-64
Connecticut,2014,F,White,10,144640,65-74
Delaware,2001,M,White,11,48568,35-44
Delaware,2002,M,White,12,48082,35-44
Delaware,2006,M,White,10,37902,25-34
Delaware,2007,M,White,10,44212,35-44
Delaware,2008,M,White,12,38189,25-34
Delaware,2008,M,White,11,43072,35-44
Delaware,2009,M,White,10,38793,25-34
Delaware,2009,M,White,15,41404,35-44
Delaware,2009,F,White,11,50822,45-54
Delaware,2010,M,White,13,39041,25-34
Delaware,2010,F,White,12,41165,35-44
Delaware,2010,M,White,16,40420,35-44
Delaware,2010,F,White,15,50957,45-54
Delaware,2010,M,White,13,49014,45-54
Delaware,2011,M,White,22,40309,25-34
Delaware,2011,M,White,10,39212,35-44
Delaware,2011,F,White,19,50434,45-54
Delaware,2011,M,White,11,48636,45-54
Delaware,2012,M,White,13,41072,25-34
Delaware,2012,M,White,11,38342,35-44
Delaware,2012,M,White,12,47918,45-54
Delaware,2013,M,White,17,42218,25-34
Delaware,2013,M,White,17,38036,35-44
Delaware,2013,M,White,20,46943,45-54
Delaware,2014,F,White,12,42924,25-34
Delaware,2014,M,White,22,43266,25-34
Delaware,2014,M,White,17,37664,35-44
Delaware,2014,M,White,18,45936,45-54
District of Columbia,1999,M,Black or African American,10,25959,35-44
District of Columbia,2000,M,Black or African American,12,21352,45-54
District of Columbia,2001,M,Black or African American,17,21971,45-54
District of Columbia,2003,M,Black or African American,10,23277,35-44
District of Columbia,2003,M,Black or African American,20,22217,45-54
District of Columbia,2004,M,Black or African American,20,22146,45-54
District of Columbia,2005,M,Black or African American,15,22121,45-54
District of Columbia,2006,F,Black or African American,10,26231,45-54
District of Columbia,2006,M,Black or African American,15,22033,45-54
District of Columbia,2008,M,Black or African American,10,22418,45-54
District of Columbia,2010,M,Black or African American,10,22253,45-54
District of Columbia,2012,F,Black or African American,10,24329,45-54
District of Columbia,2013,M,Black or African American,18,18774,55-64
District of Columbia,2014,F,Black or African American,10,23570,45-54
District of Columbia,2014,M,Black or African American,14,20387,45-54
District of Columbia,2014,M,Black or African American,14,19133,55-64
Florida,1999,M,White,36,742605,15-24
Florida,1999,F,White,23,812689,25-34
Florida,1999,M,White,59,852204,25-34
Florida,1999,F,White,41,998863,35-44
Florida,1999,M,White,103,1013083,35-44
Florida,1999,F,White,27,860273,45-54
Florida,1999,M,White,68,823537,45-54
Florida,2000,F,White,18,705610,15-24
Florida,2000,M,White,59,758556,15-24
Florida,2000,F,White,24,805179,25-34
Florida,2000,M,White,64,845125,25-34
Florida,2000,F,White,55,1008216,35-44
Florida,2000,M,White,137,1022482,35-44
Florida,2000,F,White,35,890283,45-54
Florida,2000,M,White,101,853243,45-54
Florida,2000,F,White,12,724578,55-64
Florida,2000,M,White,14,646211,55-64
Florida,2001,F,White,27,737880,15-24
Florida,2001,M,White,90,792186,15-24
Florida,2001,F,White,30,796929,25-34
Florida,2001,M,White,106,834674,25-34
Florida,2001,F,White,73,1019570,35-44
Florida,2001,M,White,198,1033658,35-44
Florida,2001,F,White,70,936493,45-54
Florida,2001,M,Black or African American,12,138095,45-54
Florida,2001,M,White,148,897939,45-54
Florida,2001,F,White,16,753269,55-64
Florida,2001,M,White,24,675049,55-64
Florida,2002,F,White,33,763681,15-24
Florida,2002,M,White,76,816597,15-24
Florida,2002,F,White,36,798799,25-34
Florida,2002,M,White,140,835808,25-34
Florida,2002,F,White,108,1022108,35-44
Florida,2002,M,White,187,1034891,35-44
Florida,2002,F,White,87,957388,45-54
Florida,2002,M,Black or African American,12,146073,45-54
Florida,2002,M,White,160,917587,45-54
Florida,2002,F,White,23,800016,55-64
Florida,2002,M,White,32,720233,55-64
Florida,2003,F,White,31,786961,15-24
Florida,2003,M,White,106,842340,15-24
Florida,2003,F,White,38,801441,25-34
Florida,2003,M,White,166,838564,25-34
Florida,2003,F,White,94,1019875,35-44
Florida,2003,M,White,209,1031673,35-44
Florida,2003,F,Black or African American,10,174381,45-54
Florida,2003,F,White,93,982173,45-54
Florida,2003,M,White,188,942229,45-54
Florida,2003,F,White,24,839490,55-64
Florida,2003,M,White,36,757301,55-64
Florida,2004,F,White,27,813912,15-24
Florida,2004,M,White,112,874378,15-24
Florida,2004,F,White,61,811764,25-34
Florida,2004,M,White,178,849162,25-34
Florida,2004,F,White,118,1023447,35-44
Florida,2004,M,White,202,1036129,35-44
Florida,2004,F,White,138,1012361,45-54
Florida,2004,M,White,211,973102,45-54
Florida,2004,F,White,30,881844,55-64
Florida,2004,M,White,46,796694,55-64
Florida,2004,F,White,13,714617,65-74
Florida,2005,F,White,30,839392,15-24
Florida,2005,M,White,90,900469,15-24
Florida,2005,F,White,53,824292,25-34
Florida,2005,M,White,175,860374,25-34
Florida,2005,F,White,93,1028823,35-44
Florida,2005,M,White,194,1042278,35-44
Florida,2005,F,White,108,1046882,45-54
Florida,2005,M,White,188,1009376,45-54
Florida,2005,F,White,31,923458,55-64
Florida,2005,M,White,50,835517,55-64
Florida,2005,F,White,15,723921,65-74
Florida,2006,F,White,41,857537,15-24
Florida,2006,M,White,134,922337,15-24
Florida,2006,F,White,55,834619,25-34
Florida,2006,M,White,186,869043,25-34
Florida,2006,F,White,91,1026831,35-44
Florida,2006,M,Black or African American,10,199456,35-44
Florida,2006,M,White,194,1041320,35-44
Florida,2006,F,White,144,1074403,45-54
Florida,2006,M,White,193,1039464,45-54
Florida,2006,F,White,44,957808,55-64
Florida,2006,M,White,56,866113,55-64
Florida,2006,F,White,11,727970,65-74
Florida,2007,F,White,51,868307,15-24
Florida,2007,M,White,140,936067,15-24
Florida,2007,F,White,73,836356,25-34
Florida,2007,M,White,230,870781,25-34
Florida,2007,F,White,126,1011039,35-44
Florida,2007,M,White,216,1025757,35-44
Florida,2007,F,White,152,1092199,45-54
Florida,2007,M,White,230,1060509,45-54
Florida,2007,F,White,58,981461,55-64
Florida,2007,M,White,86,888334,55-64
Florida,2007,F,White,15,743908,65-74
Florida,2007,M,White,20,656946,65-74
Florida,2008,F,White,40,874693,15-24
Florida,2008,M,White,139,936910,15-24
Florida,2008,F,White,80,837901,25-34
Florida,2008,M,White,242,873066,25-34
Florida,2008,F,White,105,987851,35-44
Florida,2008,M,White,213,1001407,35-44
Florida,2008,F,White,158,1106198,45-54
Florida,2008,M,White,270,1076500,45-54
Florida,2008,F,White,56,997208,55-64
Florida,2008,M,White,84,902213,55-64
Florida,2008,M,White,13,681779,65-74
Florida,2009,F,White,27,874998,15-24
Florida,2009,M,White,134,933786,15-24
Florida,2009,F,White,95,842383,25-34
Florida,2009,M,White,254,875980,25-34
Florida,2009,F,White,114,960419,35-44
Florida,2009,M,White,214,975028,35-44
Florida,2009,F,White,183,1119568,45-54
Florida,2009,M,White,277,1090217,45-54
Florida,2009,F,White,83,1017745,55-64
Florida,2009,M,White,91,919655,55-64
Florida,2009,F,White,21,798783,65-74
Florida,2009,M,White,12,705051,65-74
Florida,2009,F,White,11,556544,75-84
Florida,2010,F,White,46,876749,15-24
Florida,2010,M,White,116,932189,15-24
Florida,2010,F,White,90,848754,25-34
Florida,2010,M,Black or African American,10,218773,25-34
Florida,2010,M,White,298,882354,25-34
Florida,2010,F,White,105,945287,35-44
Florida,2010,M,White,246,959651,35-44
Florida,2010,F,White,179,1126872,45-54
Florida,2010,M,White,262,1100251,45-54
Florida,2010,F,White,94,1042897,55-64
Florida,2010,M,White,129,941806,55-64
Florida,2010,F,White,19,814755,65-74
Florida,2011,F,White,33,880423,15-24
Florida,2011,M,White,74,938934,15-24
Florida,2011,F,Black or African American,10,243255,25-34
Florida,2011,F,White,97,863359,25-34
Florida,2011,M,White,276,903816,25-34
Florida,2011,F,White,107,929208,35-44
Florida,2011,M,Black or African American,10,199477,35-44
Florida,2011,M,White,215,945309,35-44
Florida,2011,F,White,200,1124219,45-54
Florida,2011,M,White,240,1102046,45-54
Florida,2011,F,White,85,1078410,55-64
Florida,2011,M,White,120,975631,55-64
Florida,2011,F,White,22,835369,65-74
Florida,2011,M,White,21,739363,65-74
Florida,2012,F,White,16,884442,15-24
Florida,2012,M,White,62,941785,15-24
Florida,2012,F,White,89,880281,25-34
Florida,2012,M,Black or African American,12,235729,25-34
Florida,2012,M,White,168,923972,25-34
Florida,2012,F,White,105,924618,35-44
Florida,2012,M,White,158,940150,35-44
Florida,2012,F,White,160,1119600,45-54
Florida,2012,M,White,224,1098214,45-54
Florida,2012,F,White,111,1084810,55-64
Florida,2012,M,White,118,979845,55-64
Florida,2012,F,White,18,888451,65-74
Florida,2012,M,White,20,787980,65-74
Florida,2013,F,White,17,879727,15-24
Florida,2013,M,White,54,935040,15-24
Florida,2013,F,White,69,898463,25-34
Florida,2013,M,White,184,946207,25-34
Florida,2013,F,White,98,921450,35-44
Florida,2013,M,White,167,934576,35-44
Florida,2013,F,White,156,1111053,45-54
Florida,2013,M,White,193,1089555,45-54
Florida,2013,F,White,100,1096427,55-64
Florida,2013,M,White,109,992386,55-64
Florida,2013,F,White,27,929927,65-74
Florida,2013,M,White,17,823906,65-74
Florida,2014,F,White,28,878927,15-24
Florida,2014,M,White,69,934195,15-24
Florida,2014,F,White,105,925325,25-34
Florida,2014,M,Black or African American,11,252765,25-34
Florida,2014,M,White,233,969774,25-34
Florida,2014,F,Black or African American,12,233174,35-44
Florida,2014,F,White,91,925770,35-44
Florida,2014,M,Black or African American,12,208707,35-44
Florida,2014,M,White,197,936575,35-44
Florida,2014,F,White,147,1109596,45-54
Florida,2014,M,White,176,1089121,45-54
Florida,2014,F,White,100,1121910,55-64
Florida,2014,M,White,119,1014686,55-64
Florida,2014,F,White,25,972814,65-74
Florida,2014,M,White,28,860129,65-74
Georgia,1999,M,White,14,449688,25-34
Georgia,1999,M,White,16,465113,35-44
Georgia,1999,M,White,10,377774,45-54
Georgia,2000,M,White,13,402487,15-24
Georgia,2000,M,White,20,449549,25-34
Georgia,2000,M,White,18,469251,35-44
Georgia,2000,F,White,11,391124,45-54
Georgia,2000,M,White,14,386369,45-54
Georgia,2001,M,White,17,410404,15-24
Georgia,2001,F,White,10,409175,25-34
Georgia,2001,M,White,18,446655,25-34
Georgia,2001,F,White,22,453105,35-44
Georgia,2001,M,White,45,472408,35-44
Georgia,2001,F,White,11,406842,45-54
Georgia,2001,M,White,26,401655,45-54
Georgia,2002,M,White,18,410654,15-24
Georgia,2002,F,White,12,406709,25-34
Georgia,2002,M,White,24,441969,25-34
Georgia,2002,F,White,25,451199,35-44
Georgia,2002,M,White,51,470938,35-44
Georgia,2002,F,White,16,408493,45-54
Georgia,2002,M,White,32,403985,45-54
Georgia,2003,M,White,24,408702,15-24
Georgia,2003,F,White,13,405258,25-34
Georgia,2003,M,White,30,435391,25-34
Georgia,2003,F,White,25,448365,35-44
Georgia,2003,M,Black or African American,12,190429,35-44
Georgia,2003,M,White,37,466996,35-44
Georgia,2003,F,White,20,413461,45-54
Georgia,2003,M,White,28,408941,45-54
Georgia,2003,F,White,11,303739,55-64
Georgia,2004,M,White,17,416635,15-24
Georgia,2004,F,White,23,401993,25-34
Georgia,2004,M,White,31,435340,25-34
Georgia,2004,F,White,25,446318,35-44
Georgia,2004,M,White,49,467050,35-44
Georgia,2004,F,White,29,418312,45-54
Georgia,2004,M,White,39,414716,45-54
Georgia,2005,M,White,38,413738,15-24
Georgia,2005,F,White,15,400870,25-34
Georgia,2005,M,White,37,425633,25-34
Georgia,2005,F,White,31,448429,35-44
Georgia,2005,M,White,52,467705,35-44
Georgia,2005,F,White,30,426893,45-54
Georgia,2005,M,White,50,423688,45-54
Georgia,2005,F,White,11,332529,55-64
Georgia,2006,M,White,28,419852,15-24
Georgia,2006,F,White,16,401165,25-34
Georgia,2006,M,White,59,427467,25-34
Georgia,2006,F,White,32,450844,35-44
Georgia,2006,M,White,54,470960,35-44
Georgia,2006,F,White,40,434739,45-54
Georgia,2006,M,White,42,433322,45-54
Georgia,2006,F,White,10,346249,55-64
